Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Member_Year,Age,Total_purchase,Is_Parent,Family_Size,Cmp_Attitude,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
85620.0,68,1,3,6,4,1,0,1,2,52,1600,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47850.0,72,1,3,0,4,6,0,0,3,36,134,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19514.0,47,4,3,1,2,8,0,1,2,48,69,1,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27159.0,33,2,1,0,3,6,0,0,2,43,21,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39548.0,87,2,1,1,3,3,0,0,2,53,54,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21474.0,0,2,3,1,2,7,0,1,2,27,91,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60504.0,73,2,6,2,8,6,0,0,2,45,526,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22419.0,74,1,3,2,2,8,0,0,3,53,162,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81698.0,4,1,3,8,13,1,0,1,3,67,1008,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43462.0,50,6,4,1,5,8,0,0,4,64,240,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54880.0,57,2,6,2,11,5,0,0,3,38,795,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
79908.0,30,1,5,6,7,2,0,0,3,34,1772,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15315.0,27,2,2,0,4,5,0,0,3,46,64,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87771.0,61,1,5,10,4,6,0,1,3,57,1957,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33039.0,4,1,2,0,4,5,0,0,3,38,78,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81741.0,75,0,6,6,7,2,0,0,3,36,1572,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71499.0,12,2,8,3,13,4,0,0,3,45,795,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62466.0,13,5,6,3,12,4,0,0,2,46,889,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48799.0,9,3,3,2,7,3,0,0,3,53,331,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52157.0,48,2,3,2,5,4,0,0,2,66,265,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66565.0,80,4,4,2,9,8,0,0,4,54,1065,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29298.0,60,1,1,0,2,5,0,0,3,65,11,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47691.0,43,1,1,0,2,6,0,0,3,37,21,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38200.0,19,1,1,0,2,7,0,0,4,46,17,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44989.0,26,5,5,1,5,6,0,0,4,42,369,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38443.0,58,2,1,0,3,7,0,0,2,48,38,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38593.0,42,3,4,1,3,8,0,0,3,38,177,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64413.0,27,1,5,1,5,5,0,0,3,46,279,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36959.0,56,2,2,0,3,8,0,0,3,35,62,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61996.0,27,3,6,4,8,5,0,1,3,39,1230,1,3,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51287.0,10,3,4,1,3,7,0,0,2,48,182,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13260.0,48,4,3,0,3,8,0,0,3,46,49,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47472.0,39,2,2,0,4,5,0,0,3,50,75,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54603.0,85,6,4,2,4,7,0,0,3,60,227,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45207.0,64,5,3,1,6,6,0,0,4,42,215,1,4,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40689.0,69,7,7,1,5,8,0,0,3,65,444,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47821.0,54,1,1,0,3,8,0,0,3,49,47,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27450.0,57,1,2,1,3,7,0,0,3,65,143,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39453.0,64,2,2,0,3,6,0,0,2,33,55,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26850.0,10,4,2,1,4,4,0,0,2,45,63,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79800.0,65,1,5,11,5,3,0,1,4,61,1867,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61794.0,74,2,4,4,10,2,0,0,3,55,611,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53863.0,4,3,7,1,7,7,0,0,2,61,473,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24221.0,94,1,1,1,3,4,0,0,3,57,55,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39684.0,41,2,2,1,2,7,1,1,4,32,81,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
92163.0,25,0,5,11,5,2,0,1,4,41,2086,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69882.0,94,1,3,7,9,1,0,0,3,51,1478,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33178.0,9,1,1,0,3,4,0,0,2,39,49,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59973.0,47,1,3,4,7,1,0,0,3,44,382,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17459.0,12,3,3,1,2,7,0,1,3,41,69,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23910.0,80,1,2,0,3,7,0,0,4,47,67,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42169.0,20,2,1,0,3,8,0,0,3,47,30,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26224.0,39,3,2,1,3,6,0,0,3,38,63,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31089.0,57,3,3,0,4,8,0,0,4,35,79,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30081.0,27,1,1,0,3,7,0,0,3,55,42,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62807.0,83,3,5,3,12,5,0,0,4,56,819,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72906.0,79,1,3,4,9,1,0,0,3,61,1151,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61467.0,69,3,5,2,10,5,0,0,4,68,594,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49618.0,77,4,3,1,3,7,0,0,3,50,129,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21888.0,15,4,5,1,2,10,0,1,4,30,213,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42429.0,99,2,1,1,3,5,0,0,2,43,67,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26150.0,61,1,1,0,3,7,0,0,3,60,28,1,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30801.0,23,2,1,0,3,7,0,0,4,41,45,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81168.0,84,1,6,4,7,3,0,0,2,51,1193,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26877.0,74,2,3,1,6,6,0,0,3,47,268,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45006.0,90,1,3,1,7,3,0,0,3,72,266,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18978.0,41,1,1,0,3,8,0,0,4,43,37,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22574.0,28,2,2,0,3,7,0,0,3,49,37,1,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48240.0,73,3,6,3,13,5,0,1,4,47,882,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45837.0,88,5,6,2,5,7,0,0,3,42,373,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35791.0,94,2,1,0,3,8,0,0,3,51,35,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54162.0,31,1,1,0,3,4,0,0,3,38,42,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30522.0,6,5,1,2,9,2,0,0,4,56,326,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54456.0,23,3,6,1,7,6,0,0,3,55,404,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31632.0,92,1,2,1,2,7,0,0,3,45,95,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72298.0,52,1,4,3,6,1,0,0,2,67,939,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36975.0,50,1,1,0,3,7,0,0,3,38,33,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72635.0,54,1,6,8,6,3,0,0,3,61,981,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13624.0,93,2,2,0,3,6,0,0,3,40,36,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84196.0,56,1,8,4,7,3,0,0,3,41,1237,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70971.0,28,7,11,11,5,7,0,1,4,56,1825,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34487.0,94,3,3,0,3,9,0,0,4,39,103,1,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28769.0,76,3,4,1,4,9,0,0,4,39,191,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69084.0,43,2,7,3,13,8,0,0,3,46,1586,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65488.0,46,1,3,4,6,1,0,0,2,58,963,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62466.0,13,5,6,3,12,4,0,0,2,46,889,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32218.0,27,1,2,1,3,7,0,1,2,56,93,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83917.0,12,1,6,7,7,3,0,1,3,43,1587,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46102.0,3,1,1,0,2,7,0,0,2,54,16,1,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84574.0,72,1,9,11,11,5,0,0,3,64,1375,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56181.0,6,1,4,2,7,4,0,0,3,54,393,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63120.0,53,5,8,4,9,7,0,1,4,66,1477,1,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73691.0,58,2,6,2,8,2,0,0,3,45,1179,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63381.0,78,4,4,5,13,2,0,0,4,56,1005,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76140.0,57,1,5,9,6,2,0,0,2,68,1348,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62859.0,37,4,9,4,6,6,0,0,4,57,1307,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45906.0,20,2,5,4,4,5,0,0,3,52,486,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77632.0,73,1,4,2,6,2,0,1,3,69,2252,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46463.0,56,7,3,1,6,6,0,0,3,45,235,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105471.0,36,0,9,8,13,3,0,1,3,46,1724,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55282.0,9,1,3,1,6,4,0,0,3,46,235,1,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78710.0,42,3,7,6,12,4,0,0,2,39,1092,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66886.0,28,2,7,1,7,5,0,0,3,58,599,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98777.0,23,0,4,6,9,1,0,0,2,56,2008,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29103.0,38,2,1,0,3,9,0,0,4,31,48,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67445.0,63,5,9,6,12,6,0,0,4,42,1174,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50616.0,71,1,1,1,4,2,0,0,2,66,67,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49431.0,9,2,7,1,5,8,0,0,4,61,365,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153924.0,81,0,0,0,0,0,0,0,2,41,6,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61278.0,87,2,3,1,4,6,0,0,2,63,165,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26490.0,92,2,3,1,5,6,0,0,4,58,210,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73059.0,36,1,9,3,13,4,0,0,3,69,1095,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46734.0,86,4,3,2,3,6,0,0,3,50,223,1,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56253.0,83,4,7,2,9,6,0,0,4,53,597,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19986.0,74,1,0,0,3,7,0,0,3,31,22,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58330.0,87,1,6,4,13,4,0,0,3,41,1064,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25965.0,29,1,2,0,3,8,0,0,4,36,74,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14661.0,88,1,1,0,3,6,0,0,3,60,26,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18690.0,77,1,1,1,2,8,0,0,4,57,60,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45068.0,25,1,1,0,2,7,0,0,3,42,20,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21063.0,34,2,2,0,3,6,0,0,3,29,59,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29187.0,43,1,1,0,3,8,0,0,3,48,34,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54690.0,76,3,3,1,5,3,0,0,3,45,198,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59304.0,81,3,7,8,10,5,0,0,3,52,1048,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59247.0,87,5,5,2,9,6,0,0,3,54,574,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66731.0,33,4,4,3,6,3,0,0,4,46,1029,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77353.0,38,2,6,4,8,4,0,0,3,36,670,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52614.0,63,2,2,4,8,8,0,0,4,41,990,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26751.0,26,1,1,0,2,8,0,0,2,42,11,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81300.0,17,3,10,3,5,5,0,1,4,53,1241,1,3,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70337.0,75,1,2,2,12,1,0,0,2,37,576,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36145.0,13,4,4,1,3,9,0,1,3,31,172,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65295.0,19,1,3,3,13,2,0,0,3,36,664,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68118.0,51,2,8,9,4,6,0,0,3,53,928,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68743.0,81,1,11,5,13,7,0,0,4,49,2074,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41039.0,32,1,8,1,5,8,0,0,3,34,467,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38946.0,84,2,3,1,6,5,0,0,3,61,257,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65777.0,87,1,2,8,6,1,0,0,3,49,1146,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66476.0,99,2,5,2,11,4,0,0,3,40,689,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86857.0,96,1,5,6,10,2,0,1,4,44,2114,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77845.0,40,1,3,5,12,1,0,0,2,27,1346,0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69476.0,3,1,4,6,4,2,0,0,3,47,1044,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50611.0,98,6,4,5,7,6,0,1,4,56,493,1,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61209.0,73,1,5,3,4,2,0,0,3,46,957,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42315.0,90,3,1,4,4,3,0,0,3,58,270,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13084.0,29,1,1,0,3,6,0,0,3,64,29,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47570.0,3,3,2,2,2,7,0,1,3,67,121,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61923.0,94,1,2,1,4,3,0,0,3,55,126,1,4,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34824.0,65,1,1,0,2,6,0,0,2,21,23,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26518.0,33,3,2,0,3,8,0,1,3,67,57,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45938.0,46,2,8,4,6,6,0,0,3,55,636,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78468.0,29,1,10,7,10,4,0,0,2,56,1004,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78901.0,99,3,9,3,5,4,0,0,3,43,734,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71427.0,26,2,8,2,8,4,0,0,2,38,614,1,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71022.0,30,3,5,2,11,8,0,0,2,38,1453,1,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90247.0,27,1,3,4,7,1,0,1,2,28,1621,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41335.0,24,3,4,1,4,7,0,0,3,48,187,1,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71952.0,93,2,8,4,8,4,0,0,3,30,1443,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35682.0,34,1,1,1,3,2,0,0,2,46,57,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43185.0,88,2,9,3,6,8,0,0,3,65,637,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66375.0,96,3,2,4,5,7,0,0,3,68,948,1,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35178.0,10,1,1,1,2,7,0,1,3,45,59,1,3,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25252.0,26,1,1,0,2,8,0,0,3,30,18,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55250.0,49,4,7,5,10,5,0,0,4,51,903,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33249.0,11,2,2,1,3,6,0,0,3,41,112,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58398.0,44,3,5,4,8,4,0,0,3,63,596,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50272.0,75,3,4,1,5,7,0,0,3,34,233,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76618.0,64,1,3,2,5,1,0,0,4,41,1511,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87305.0,19,1,5,3,8,2,0,1,4,56,1152,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25851.0,45,2,2,0,3,7,0,0,3,38,48,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58710.0,77,6,11,5,9,6,0,0,3,46,1185,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45160.0,9,1,1,0,2,7,0,0,2,58,21,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74806.0,1,2,5,4,5,4,0,0,4,51,965,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59111.0,90,1,11,1,8,7,0,0,3,62,869,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18988.0,43,2,1,0,3,7,0,0,2,32,16,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72190.0,79,1,5,6,4,3,0,0,3,51,1947,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7500.0,19,5,4,1,2,9,0,1,4,40,71,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44794.0,99,1,2,0,3,6,0,0,2,50,65,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
